month,customers,dev_seats,seat_mrr,usage_mrr,edge_requests_millions,fast_data_transfer_gb,build_minutes,edge_revenue,data_revenue,build_revenue,mrr,arr,arpc_mrr,usage_share_pct,rev_per_gb,rev_per_1m_edge,rev_per_build_min,scenario,cost_per_gb,cost_per_1m_edge,cost_per_build_min,infra_fixed_cost,infra_variable_cogs,infra_cogs,other_cogs,total_cogs,gross_profit,gross_margin_pct,rnd,sales_marketing,g_and_a,opex_total,ebitda,ebitda_margin_pct,cash_balance,burn
2027-09,949.04,2397.5,47949.99999999999,104163.38134590886,15686.698490182458,1421252.4754528692,291717.9842278358,14540.1289725562,87542.25820484213,4084.0517791897005,152113.38134590886,1825360.5761509063,160.2813172742022,68.47746097303514,0.05576829240441864,0.8793219547337675,0.013999999999999999,upside,0.015742857142857076,0.27821428571428564,0.00325714285714283,67857.14285714286,27689.005449275777,95546.14830641863,7605.669067295443,103151.81737371408,48961.56397219478,32.18754559196552,351428.5714285714,434285.7142857143,180000.0,965714.2857142857,-916752.7217420909,-602.6772356452828,-13802625.618075248,916752.7217420909
2027-10,978.02,2547.92,50958.399999999994,115332.31887600802,15667.427899535018,1528593.4989049078,318480.3913226002,14266.515643033134,98756.06247421663,4458.725478516402,166290.718876008,1995488.626512096,170.0279328398274,69.355836366312,0.058926319154779604,0.8561393823943786,0.014,upside,0.01558,0.27549999999999997,0.00323,69000.0,29160.55476323236,98160.55476323236,8314.5359438004,106475.09070703275,59815.62816897525,35.97051511550432,356000.0,440000.0,182000.0,978000.0,-918184.3718310248,-552.1561143262927,-14720809.989906274,918184.3718310248
2027-11,1007.0,2623.82,52476.399999999994,120709.60259625732,16342.715259143659,1582151.7276947345,318394.8206222302,14938.2755218114,103463.42323338894,4457.527488711222,173186.0025962573,2078232.0311550878,171.98212770234093,69.69939878897924,0.059834143785233294,0.8614430937657362,0.014,upside,0.01541714285714283,0.27278571428571424,0.003202857142857075,70142.85714285714,29870.091588357216,100012.94873121436,8659.300129812866,108672.24886102723,64513.753735230086,37.251136216608,360571.4285714286,445714.28571428574,184000.0,990285.7142857143,-925771.9605504842,-534.5535705380909,-15646581.950456757,925771.9605504842
2027-12,1035.98,2610.32,52206.399999999994,140132.8670979765,16470.66997134559,1753403.7548689716,330846.48646714445,14755.314509188982,122992.90463263368,4631.8508105400215,192339.2670979765,2308071.205175718,185.6592473773398,72.85712855846208,0.06477141344366752,0.8394648901833682,0.014000000000000002,upside,0.01525428571428566,0.27007142857142846,0.003175714285714245,71285.71428571429,32245.853131414497,103531.56741712878,9616.963354898826,113148.5307720276,79190.73632594889,41.1724228342877,365142.8571428571,451428.5714285715,186000.0,1002571.4285714286,-923380.6922454798,-480.0791362977977,-16569962.642702237,923380.6922454798
2028-01,1063.58,2731.76,54635.2,127119.86462605864,16655.369226977415,1672697.5287058963,345548.9327264952,14724.693987056691,109876.28295613232,4837.685058170931,181755.06462605862,2181060.7755127037,170.889885693656,69.9402049057582,0.05788415585661935,0.8282204296280078,0.014,upside,0.01509142857142849,0.26735714285714285,0.003148571428571415,72428.57142857142,30784.31270258144,103212.88413115285,9087.753231302931,112300.63736245579,69454.42726360283,38.2132004995282,369714.2857142857,457142.8571428571,188000.0,1014857.1428571427,-945402.7155935399,-520.1520615332529,-17515365.358295776,945402.7155935399
2028-02,1091.1799999999998,2784.2000000000003,55684.0,140148.0423799447,17503.38186246336,1790464.948441236,365035.46227568615,15981.423003243463,121374.92028014293,5110.496471859605,195832.0423799447,2349984.5085593364,179.46813759411347,71.56542957767638,0.06038222033723098,0.8576896733733007,0.014,upside,0.014928571428571416,0.2646428571428571,0.00312142857142849,73571.42857142858,32500.66098043513,106072.08955186371,9791.602118997236,115863.69167086095,79968.35070908375,40.83517167937853,374285.7142857143,462857.1428571429,190000.0,1027142.8571428573,-947174.5064337736,-483.666766134271,-18462539.86472955,947174.5064337736
2028-03,1117.3999999999999,2865.6200000000003,57312.4,140501.59675408877,18180.854070418074,1797791.9025387783,357411.00230259827,17003.825249697282,121045.4575856511,5003.754032236375,197813.99675408876,2373767.961049065,177.03060386082763,71.02712601715058,0.059878579072427565,0.8803343063265863,0.014000000000000002,upside,0.014765714285714243,0.2619285714285714,0.00309428571428566,74714.28571428571,32413.69847062761,107127.98418491332,9890.699837704438,117018.68402261776,80795.312731471,40.84408285421339,378857.1428571429,468571.4285714286,192000.0,1039428.5714285715,-958633.2586971004,-484.6134623571756,-19421173.12342665,958633.2586971004
2028-04,1143.62,2855.7200000000003,57114.4,138829.42201275864,18657.049509578475,1806143.722951265,369295.26133882074,17417.637812577716,118994.89663385082,5170.133658743489,195943.82201275864,2351325.864153104,171.33647716265776,70.85164542912659,0.057950218371978515,0.880063916837943,0.014,upside,0.014602857142857074,0.2592142857142856,0.00306714285714283,75857.14285714286,32343.713850878856,108200.85670802172,9797.191100637932,117998.04780865966,77945.77420409898,39.77965388417484,383428.5714285714,474285.7142857143,194000.0,1051714.2857142857,-973768.5115101867,-496.96310988910943,-20394941.634936836,973768.5115101867
2028-05,1169.84,3007.5200000000004,60150.4,146387.8765724147,19119.251449727482,1871356.1633152647,380213.1341440639,17687.398548186033,126130.74023862516,5322.983878016893,206538.2765724147,2478459.3188689766,176.5525854581949,70.8768752222494,0.059667191513281,0.8733572099039418,0.013999999999999999,upside,0.01444,0.2565,0.00304,77000.0,33082.31892292548,110082.31892292548,10326.913828620736,120409.23275154621,86129.0438208685,41.7012503688006,388000.0,480000.0,196000.0,1064000.0,-977870.9561791315,-473.4574977613308,-21372812.591115966,977870.9561791315
2028-06,1194.6799999999998,3130.3400000000006,62606.8,150756.07512403402,19625.30546755898,1933700.2744616496,394304.7557035246,18183.6162348149,129805.43840178315,5520.266579849344,213362.875124034,2560354.501488408,178.59416339441026,70.6571258174109,0.05964478644393137,0.8759487301807923,0.014000000000000002,upside,0.014277142857142829,0.2537857142857143,0.003012857142857075,78142.85714285714,33776.32112722894,111919.1782700861,10668.143756201702,122587.32202628779,90775.55309774622,42.545148983850055,392571.4285714286,485714.28571428574,198000.0,1076285.7142857143,-985510.1611879681,-461.8939263051562,-22358322.752303936,985510.1611879681
2028-07,1219.5199999999998,3168.9800000000005,63379.600000000006,148038.67909759525,19578.057790370105,1925807.531584041,397354.76952195,18057.598124805765,127186.21253309831,5562.966773307299,211418.27909759525,2537019.349171143,173.36187934400033,70.02170282034005,0.058001976863317636,0.8697283736870459,0.014000000000000002,upside,0.014114285714285659,0.25107142857142856,0.002985714285714245,79285.71428571429,33283.27648144094,112568.99076715522,10570.913954879763,123139.90472203499,88278.37437556026,41.75531782415515,397142.8571428571,491428.5714285715,200000.0,1088571.4285714286,-1000293.0541958683,-473.1346118535528,-23358615.806499805,1000293.0541958683
2028-08,1244.3599999999997,3174.5000000000005,63490.00000000001,159640.14492395727,20076.91670253451,2019903.8370244931,410952.228015497,18400.35557403894,138254.55649131752,5753.331192216956,223130.14492395727,2677561.739087487,179.31317699376172,71.54575415095195,0.06067445641445994,0.8654628727621033,0.014,upside,0.01395142857142849,0.2483571428571428,0.002958571428571415,80428.57142857142,34382.621293338285,114811.1927219097,11156.507246197863,125967.69996810757,97162.4449558497,43.545189731742724,401714.2857142857,497142.8571428571,202000.0,1100857.1428571427,-1003694.697901293,-449.82478644620255,-24362310.5044011,1003694.697901293
2028-09,1267.8199999999997,3231.0800000000004,64621.600000000006,165271.85984009123,20711.949943598614,2072589.9729467893,415846.05862794415,19170.605120816494,143047.50823209964,5821.844820791216,229893.45984009124,2758721.518081095,181.3297312237473,71.89063140597851,0.061416182201057344,0.8754944249888446,0.014,upside,0.013788571428571414,0.24564285714285708,0.00293142857142849,81571.42857142858,34884.82046284099,116456.24903426957,11494.672992004562,127950.92202627413,101942.5378138171,44.343383184857046,406285.7142857143,502857.1428571429,204000.0,1113142.8571428573,-1011200.3193290401,-439.8560620351742,-25373510.82373014,1011200.3193290401
2028-10,1291.2799999999997,3304.2200000000003,66084.40000000001,169718.0865760274,21835.574209369825,2120514.65096661,413230.80108314916,20814.406569315128,145906.0743814988,5785.231215164086,235802.4865760274,2829629.8389123287,182.61142941579476,71.97468060681663,0.061377643726959585,0.9040450983877576,0.014,upside,0.013625714285714245,0.24292857142857133,0.0029042857142856596,82714.28571428571,35398.15193403547,118112.43764832118,11790.124328801372,129902.56197712256,105899.92459890485,44.91043590617973,410857.1428571429,508571.4285714286,206000.0,1125428.5714285714,-1019528.6468296666,-432.3655198186175,-26393039.470559806,1019528.6468296666
2028-11,1314.7399999999998,3396.6800000000003,67933.6,170564.20635539302,21157.505224860604,2150516.134595083,460926.2019484906,19132.7557006119,148662.98988076125,6452.966827278867,238497.80635539303,2861973.6762647163,181.40301987875404,71.51604828651126,0.06178817955294927,0.8298325749625626,0.014,upside,0.013462857142857073,0.24021428571428563,0.00287714285714283,83857.14285714286,35360.577038155025,119217.71989529788,11924.890317769652,131142.61021306753,107355.1961423255,45.0130748717882,415428.5714285714,514285.7142857143,208000.0,1137714.2857142857,-1030359.0895719602,-432.0203633389356,-27423398.560131766,1030359.0895719602
2028-12,1336.8199999999997,3518.1200000000003,70362.40000000001,166602.58208949142,22243.819565545087,2134628.4492011312,448599.726512222,20952.46038942304,143687.1723434819,6280.396171171107,236964.98208949144,2843579.7850738973,177.26020114113456,70.30683631836067,0.05901149827075609,0.8694701906161192,0.014000000000000002,upside,0.0133,0.2375,0.00285,85000.0,34951.97474175184,119951.97474175184,11848.249104474573,131800.2238462264,105164.75824326504,44.37987305801532,420000.0,520000.0,210000.0,1150000.0,-1044835.2417567349,-440.92390046143856,-28468233.8018885,1044835.2417567349
